,CREB3L1_CA_mean,CREB3L1_CA_std,CREB3L1_CA_n,pcDNA_mean,pcDNA_std,pcDNA_n,minuslog10_pvalue,fold_change,log2_fold_change
PC(42:6),0.0017826513367884351,0.00012867730718362543,3,0.0011435184883249474,0.00012721667828890343,3,2.441898502041115,1.5589178093654652,0.6405448670051457
PC(42:10),0.00019412410312051308,2.7275629672337504e-05,3,7.762133883437249e-05,2.6037601069759525e-05,3,2.2305866116521136,2.500911553905722,1.3224540367280357
PC(44:12),4.841607546484325e-05,9.72060163856081e-06,3,2.4302392721538407e-05,1.3809547192254532e-06,3,1.8821749235212013,1.9922349218697994,0.9943877782459644
PC(30:2),1.5791684487360782e-05,6.255530950445415e-08,3,2.8341163452643624e-05,2.6469385751117134e-06,3,2.920916004914652,0.5571995840519298,-0.8437339139159676
PC(31:2),1.1282361348711659e-05,1.1928319185454594e-06,3,1.4481592662591527e-05,2.6201866313561187e-06,3,0.8976457409510918,0.7790829097034307,-0.3601512273794315
PC(33:4),7.023658115157116e-05,1.2028329088219607e-05,3,0.00011142372868557279,2.112803128829259e-05,3,1.370269104091467,0.6303556879681539,-0.6657619734743214
PC(35:2),0.0009564539120225554,0.00012768504948418478,3,0.000912676207882488,0.00010932619878894433,3,0.1705033897888097,1.0479663036704294,0.0675923291758218
PC(35:3),0.00033797650259369,3.419336339095107e-05,3,0.0003244735684704972,1.3710563167223365e-05,3,0.2517940570747446,1.0416148969755623,0.05882198691023518
PC(37:1),0.0002132317408762256,2.1242637893041053e-05,3,0.0002279199749647961,8.165355661370767e-06,3,0.4864890694237109,0.9355553014129665,-0.09610516005714032
PC(37:2),0.0004352719557219931,5.1295635120532226e-05,3,0.0005703364681967509,3.948878423319438e-05,3,1.6481903133188818,0.7631845059780324,-0.3898962125580352
PC(37:6),5.601036295019852e-05,6.625369434165979e-06,3,2.7814816467159396e-05,7.213774597863347e-07,3,2.733820443365121,2.013688029052043,1.0098401908908767
PC(37:3),0.0004133230938444183,4.82076569828723e-05,3,0.0004428222513909198,4.9442047545472224e-05,3,0.30065877829541476,0.9333837505819916,-0.09945774346149806
PC(37:5),0.00013384076967536484,2.0780290451255082e-05,3,7.787647775192931e-05,7.96314194615076e-06,3,1.9171439778319146,1.7186289562518007,0.7812581074942786
PC(39:1),4.483109545133076e-05,6.737791817670556e-06,3,4.9357203548647815e-05,2.677724189208084e-06,3,0.46798457403506577,0.9082989356790443,-0.13876090525168194
PC(39:2),9.604675190132616e-05,6.7190057463962995e-06,3,0.0001494571705133093,8.348703211659242e-06,3,3.0042526618621705,0.6426372958316717,-0.6379233839970815
PC(39:4),0.0001261765132496959,9.148633525399778e-06,3,0.00014456900509970735,7.615452405103251e-06,3,1.2561456478715858,0.8727770739147966,-0.19631488940347427
PC(39:3),0.0001298693456591978,1.3918827275356362e-05,3,0.00021480131789860344,1.2518627967705856e-05,3,2.848615269090119,0.6046021827505844,-0.7259419074570395
PC(39:7),4.4789348681771364e-05,3.7213628291158608e-06,3,2.629820874693412e-05,3.2902515062431586e-07,3,2.9927761933607875,1.7031330579499246,0.7681911505453786
PC(38:8),3.089969727327624e-05,2.322965140511762e-06,3,1.4993425432731751e-05,8.519836645687762e-07,3,3.431570905251885,2.0608831125287703,1.0432626816082766
PC(40:9),0.00013682569063114443,1.0446176324188494e-05,3,6.360838403880724e-05,3.3442062007326235e-06,3,3.495323527525826,2.1510637740406606,1.105050297949396
PC(41:1),1.9789189450009804e-05,2.6524426228118942e-06,3,1.74055696304192e-05,1.1134882309199653e-06,3,0.6486597271830924,1.1369458093129468,0.18516349213814554
PC(41:2),2.8017381934970358e-05,3.218080670539674e-06,3,3.778216382068449e-05,5.648404753461797e-07,3,2.1789983264153157,0.7415504857779418,-0.43138317819930755
PC(41:4),5.096465187444849e-05,5.388257085059749e-06,3,8.033007861772179e-05,4.564661695413187e-06,3,2.705616392938095,0.6344404580628044,-0.6564433207158092
PC(41:6),6.024123013988877e-05,6.36902682890116e-06,3,4.036796608668826e-05,5.811632077487922e-06,3,1.7895687628805186,1.4923028326600263,0.5775403310652171
PC(41:3),2.6166756742190578e-05,5.606230710538734e-06,3,6.0090075581158745e-05,3.8097548206823396e-06,3,3.011206569695714,0.4354588755151303,-1.1993916169170507
PC(42:4),0.0006176954210114264,4.984977968742269e-05,3,0.0009367529125702944,0.00014281535293773735,3,1.6633917404988325,0.6594005876283563,-0.6007729222130964
PC(42:3),0.0003558273110322904,1.875402653678922e-05,3,0.0006071541254648454,9.73071631883153e-05,3,1.929683854227792,0.5860576352995448,-0.7708855427448966
PC(42:7),0.001038222575554479,6.660719107829885e-05,3,0.0007642241535402175,1.9755360330026087e-05,3,2.61940091512281,1.3585314867960951,0.44204800340910144
PC(42:8),0.00035864173395620856,2.5363555289954956e-05,3,0.00014506194836352493,2.946537366422668e-05,3,3.16682604557883,2.472335012745404,1.3058742482903567
PC(42:9),0.00027348506218171156,1.8737095138068112e-05,3,0.0001713498059821452,4.092314616680936e-05,3,1.7670840116054194,1.5960628645836281,0.6745174765207355
PC(44:6),0.00021557975072641214,2.7023563595831922e-05,3,0.00015608932222606572,1.4923453225015338e-05,3,1.5391943524537752,1.3811306734626334,0.4658498243301308
PC(44:3),2.6749967285742546e-05,8.814460913854678e-07,3,5.57968842611543e-05,6.142885407242327e-06,3,2.9001160310215033,0.47941686422024515,-1.0606474360067204
PC(44:5),9.343418590649635e-05,4.653844339394096e-06,3,9.873572916071307e-05,1.459209206984796e-05,3,0.2357299415954689,0.9463057264145246,-0.07962173930853554
PC(44:7),0.00031347556309805675,1.811698896715328e-05,3,0.00021630074352651098,0.00011399324284052558,3,0.6604832897585539,1.4492579081663466,0.5353143579886489
PC(44:8),0.0001627135531880079,2.2784695567516315e-05,3,8.721926858925038e-05,1.3004220053319856e-05,3,2.120651857131957,1.8655688796737062,0.8996156276589337
PC(44:10),9.17839515827011e-05,1.6742407329295954e-05,3,4.16386284490101e-05,1.8253402252235132e-06,3,2.173189884609795,2.2042981481750306,1.1403193726398344
PC(34:1),0.0012449698142775805,0.00012526808686478497,3,0.0010861167112790487,7.52580621560556e-05,3,0.8766220297176264,1.1462578573268254,0.19693162318791416
PC(30:0),0.00016499834639138806,5.965898062486076e-06,3,6.663325167511621e-05,7.370264500140485e-06,3,4.248728367280955,2.4762163370905355,1.3081373625382224
PC(30:1),0.00020665049296681855,1.4773462068237782e-05,3,0.0002539217048285934,1.400148034890908e-05,3,1.8004942241284947,0.8138354817140006,-0.2971909142828959
PC(32:0),0.00045344445333835807,2.750878762044586e-05,3,0.00010872333731925339,7.017511780997706e-06,3,4.519833053442541,4.1706266981749405,2.0602641861677706
PC(32:1),0.002508867836291856,1.406839556330171e-05,3,0.0017363760983859684,8.489405372705062e-05,3,4.000507747658658,1.4448873366916015,0.5309570047446164
PC(32:2),0.0007347771394067194,4.0231771908570545e-05,3,0.0018015772719144763,0.00015693152412961842,3,3.4722296905520533,0.4078521364925392,-1.293881885370364
PC(32:3),2.9980875563119997e-05,8.188296895047755e-06,3,8.994937224112809e-05,1.0037987767443801e-05,3,2.881895107114308,0.3333083357463574,-1.5850706964624488
PC(34:4),8.955770417601082e-05,7.0082788338468196e-06,3,0.0001352060856069091,1.702757514673e-05,3,1.8959609351330258,0.6623792396178533,-0.5942706384899306
PC(34:0),4.030875488649847e-05,9.9815181411664e-07,3,1.8661915032399277e-05,1.060441246632313e-06,3,4.869007871338941,2.1599474017815288,1.1109961808550033
PC(34:2),0.002784687201759274,0.00024955253290158375,3,0.004396088800575544,0.00012709190283053068,3,3.2445570395603722,0.6334465312426577,-0.658705247212827
PC(34:3),0.0007468066243611887,8.812122579936902e-05,3,0.0010165556848510417,7.742445005911707e-05,3,1.7862224386517949,0.7346440883566747,-0.44488261544603114
PC(36:1),0.000266503873522464,2.9884705462161145e-05,3,0.00044879156765416194,4.1659482438992586e-05,3,2.452402861614998,0.5938254921220611,-0.7518890672942404
PC(36:3),0.0008403365915214748,4.013996473236914e-05,3,0.001944345941776728,0.00011508065397524585,3,4.0159218622533155,0.43219499856778665,-1.2102457176996624
PC(36:5),0.005277886122312037,0.00031386541248748745,3,0.0044033428071685934,0.00025267598629564596,3,1.703622398835071,1.1986089553871884,0.26136105813362914
PC(36:5),0.00011086843396325952,1.1721607091198773e-05,3,6.449742080143157e-05,3.6649896433723894e-06,3,2.54894797507711,1.718959186051649,0.7815352907264393
PC(38:6),0.002842840270480779,0.0001821157672597845,3,0.0022027576654461444,0.0001912873899704347,3,1.8625792162033128,1.2905823981799618,0.36802225429564367
PC(38:5),0.0020630261976636497,0.00013330082662875358,3,0.002315308973608715,6.920082491405831e-05,3,1.359462610527695,0.8910371018206484,-0.1664425896292258
PC(37:4),3.5599700567603816e-05,6.303920608137017e-07,3,9.283944700241853e-05,5.00380210034944e-06,3,4.403459303571982,0.3834544659305911,-1.3828728227036755
PC(38:1),0.00013658298693329027,1.2146308393900274e-05,3,0.00024891457145691156,1.9926349817470454e-05,3,2.9465012327456694,0.5487143084226128,-0.8658728984832547
PC(38:4),0.0009177032731591024,4.432277893970516e-05,3,0.002028685197781418,0.00014335498889537102,3,3.6713720018768856,0.4523635673798517,-1.1444453531744665
PC(40:6),0.0013886146813498971,0.00011098427643099218,3,0.0008625188926464946,2.6589136741766137e-05,3,2.8749325183831123,1.6099527711087762,0.6870183666712197
PC(31:1),0.00011561767130701047,1.854339934904781e-06,3,7.704959098820033e-05,4.908854850352688e-06,3,3.658876800180619,1.5005617787733176,0.585502716533772
PC(33:2),8.092095833940625e-05,2.0844104104762677e-06,3,0.00010344123949529552,1.3404569142928316e-05,3,1.3446363051195571,0.7822891405229779,-0.35422615679254543
PC(36:2),0.0006781389041770344,4.441380765519555e-05,3,0.0015219127381009077,5.211944205693101e-05,3,4.545160502047117,0.44558330264272455,-1.1662329233536708
PC(38:2),0.0002959603501206092,4.3553573814314404e-05,3,0.000605792576244444,0.0001666481635375599,3,1.4475913848196669,0.4885506388265575,-1.0334199879697883
PC(38:2),0.00015834869789925295,1.6741475944298663e-05,3,0.0003393947591546845,1.9285705720641433e-05,3,3.597429117963406,0.46656200082065213,-1.0998592831932013
PC(35:2),2.5169878641733175e-05,6.184807273442804e-06,3,3.987974599130322e-05,6.803591665640158e-06,3,1.2986090269836292,0.6311444071690452,-0.6639579602484269
PC(38:3),0.000457911383720862,1.5897809463972407e-05,3,0.0012539118051195822,1.3759572193963946e-05,3,6.4894429195408,0.36518627693850625,-1.453295542502656
PC(40:1),1.7029336079411824e-05,2.0355576558773934e-06,3,3.403812125228092e-05,6.957626053448793e-07,3,3.7833584444104584,0.5003018807411609,-0.9991292191490992
PC(40:2),6.776611731278122e-05,2.6008010906932034e-06,3,0.000134709821836033,3.235111061674702e-05,3,1.6322379330771393,0.5030525346196748,-0.9912190239268805
PC(40:4),0.00025405460793731044,1.8802074145085634e-05,3,0.0006713881335355085,3.795666217477849e-05,3,4.160147314384946,0.3784019931950048,-1.402008406936863
PC(40:3),8.09895034856622e-05,1.3206916806394447e-05,3,0.0002532547145786429,9.776834027635031e-05,3,1.408980991633859,0.31979465266978324,-1.6447822793689408
PC(40:3),8.066947206686772e-05,8.528810428905395e-06,3,0.00018735891776105313,1.0646448875866955e-05,3,3.76475808184334,0.43056115519277793,-1.215709928049794
PC(42:6),0.00019018086629601352,5.5059398153608625e-06,3,0.00013025240580601314,3.345171509031887e-05,3,1.4248822966849826,1.46009484522883,0.5460620871169227
PC(32:1),0.0007347771394067194,4.0231771908570545e-05,3,0.0018015772719144763,0.00015693152412961842,3,3.4722296905520533,0.4078521364925392,-1.293881885370364
PC(34:1),0.002784687201759274,0.00024955253290158375,3,0.004396088800575544,0.00012709190283053068,3,3.2445570395603722,0.6334465312426577,-0.658705247212827
PC(34:2),0.0007468066243611887,8.812122579936902e-05,3,0.0010165556848510417,7.742445005911707e-05,3,1.7862224386517949,0.7346440883566747,-0.44488261544603114
PC(36:4),0.005277886122312037,0.00031386541248748745,3,0.0044033428071685934,0.00025267598629564596,3,1.703622398835071,1.1986089553871884,0.26136105813362914
PC(36:4),0.00011086843396325952,1.1721607091198773e-05,3,6.449742080143157e-05,3.6649896433723894e-06,3,2.54894797507711,1.718959186051649,0.7815352907264393
PC(38:4),0.0020630261976636497,0.00013330082662875358,3,0.002315308973608715,6.920082491405831e-05,3,1.359462610527695,0.8910371018206484,-0.1664425896292258
PC(36:1),0.0006781389041770344,4.441380765519555e-05,3,0.0015219127381009077,5.211944205693101e-05,3,4.545160502047117,0.44558330264272455,-1.1662329233536708
PC(40:6),0.0019398972244572578,6.433193362929004e-05,3,0.0016283634726086387,8.094430468067022e-05,3,2.1915837269110408,1.1913170843543561,0.25255745614180075
PC(38:6),0.003063958970573743,0.00010654657409426211,3,0.0032596960174921196,0.00013440212950831352,3,0.9235382383064729,0.9399523618558246,-0.08934045411403341
PC(30:0),0.00020665049296681855,1.4773462068237782e-05,3,0.0002539217048285934,1.400148034890908e-05,3,1.8004942241284947,0.8138354817140006,-0.2971909142828959
PC(30:1),1.3053567166382358e-05,1.3385266342083587e-06,3,3.483880080017122e-05,2.646619589183526e-06,3,3.657823993382928,0.3746847442096286,-1.416250857282198
PC(31:0),0.00011561767130701047,1.854339934904781e-06,3,7.704959098820033e-05,4.908854850352688e-06,3,3.658876800180619,1.5005617787733176,0.585502716533772
PC(31:1),9.968536889525054e-06,1.053927330946653e-06,3,2.705566642985717e-05,5.436645848946798e-07,3,4.815225106840472,0.3684454387907561,-1.4404771011137718
PC(32:0),0.002508867836291856,1.406839556330171e-05,3,0.0017363760983859684,8.489405372705062e-05,3,4.000507747658658,1.4448873366916015,0.5309570047446164
PC(33:1),8.092095833940625e-05,2.0844104104762677e-06,3,0.00010344123949529552,1.3404569142928316e-05,3,1.3446363051195571,0.7822891405229779,-0.35422615679254543
PC(34:0),0.0012449698142775805,0.00012526808686478497,3,0.0010861167112790487,7.52580621560556e-05,3,0.8766220297176264,1.1462578573268254,0.19693162318791416
PC(34:3),8.955770417601082e-05,7.0082788338468196e-06,3,0.0001352060856069091,1.702757514673e-05,3,1.8959609351330258,0.6623792396178533,-0.5942706384899306
PC(34:4),2.3798634025981485e-05,5.43910366444622e-06,3,2.8689632136378432e-05,3.6350108282845093e-06,3,0.5767088241210497,0.8295203616711709,-0.2696507004193195
PC(35:1),2.5169878641733175e-05,6.184807273442804e-06,3,3.987974599130322e-05,6.803591665640158e-06,3,1.2986090269836292,0.6311444071690452,-0.6639579602484269
PC(36:0),0.000266503873522464,2.9884705462161145e-05,3,0.00044879156765416194,4.1659482438992586e-05,3,2.452402861614998,0.5938254921220611,-0.7518890672942404
PC(36:2),0.0008403365915214748,4.013996473236914e-05,3,0.001944345941776728,0.00011508065397524585,3,4.0159218622533155,0.43219499856778665,-1.2102457176996624
PC(36:5),0.0007793375973263783,5.625315253149703e-05,3,0.0005720172781674288,1.726628778321708e-05,3,2.4378745852805213,1.3624371624282772,0.4461896922428453
PC(38:0),0.00013658298693329027,1.2146308393900274e-05,3,0.00024891457145691156,1.9926349817470454e-05,3,2.9465012327456694,0.5487143084226128,-0.8658728984832547
PC(38:1),0.0002959603501206092,4.3553573814314404e-05,3,0.000605792576244444,0.0001666481635375599,3,1.4475913848196669,0.4885506388265575,-1.0334199879697883
PC(38:1),0.00015834869789925295,1.6741475944298663e-05,3,0.0003393947591546845,1.9285705720641433e-05,3,3.597429117963406,0.46656200082065213,-1.0998592831932013
PC(38:2),0.000457911383720862,1.5897809463972407e-05,3,0.0012555214097139163,1.5908676218499484e-05,3,6.376017779398194,0.36471810052622033,-1.4551462941949305
PC(35:2),3.484060175995774e-05,3.941442898247069e-06,3,6.271696229711946e-05,3.949162153186485e-06,3,3.0083597676656035,0.5555211936908165,-0.8480861419599823
PC(38:3),0.0009177032731591024,4.432277893970516e-05,3,0.002028685197781418,0.00014335498889537102,3,3.6713720018768856,0.4523635673798517,-1.1444453531744665
PC(38:5),0.002842840270480779,0.0001821157672597845,3,0.0022027576654461444,0.0001912873899704347,3,1.8625792162033128,1.2905823981799618,0.36802225429564367
PC(40:0),1.7029336079411824e-05,2.0355576558773934e-06,3,3.403812125228092e-05,6.957626053448793e-07,3,3.7833584444104584,0.5003018807411609,-0.9991292191490992
PC(40:1),6.776611731278122e-05,2.6008010906932034e-06,3,0.000134709821836033,3.235111061674702e-05,3,1.6322379330771393,0.5030525346196748,-0.9912190239268805
PC(40:2),8.09895034856622e-05,1.3206916806394447e-05,3,0.0002532547145786429,9.776834027635031e-05,3,1.408980991633859,0.31979465266978324,-1.6447822793689408
PC(40:2),8.066947206686772e-05,8.528810428905395e-06,3,0.00018735891776105313,1.0646448875866955e-05,3,3.76475808184334,0.43056115519277793,-1.215709928049794
PC(40:3),0.00025405460793731044,1.8802074145085634e-05,3,0.0006713881335355085,3.795666217477849e-05,3,4.160147314384946,0.3784019931950048,-1.402008406936863
PC(40:5),0.0013886146813498971,0.00011098427643099218,3,0.0008625188926464946,2.6589136741766137e-05,3,2.8749325183831123,1.6099527711087762,0.6870183666712197
PC(42:6),0.00034538643855932654,1.6708643693963613e-05,3,0.0002683994378367758,2.955026262235447e-05,3,1.766214552360501,1.2868374142026688,0.3638297874041589
PC(48:0),4.7717689023162836e-05,3.4093462825064114e-06,3,4.879499173471376e-05,1.9315578970068245e-06,3,0.1812576748999856,0.9779218589192934,-0.032208903997699746
PC(46:0),0.00010529083688705494,4.098099931787971e-06,3,0.00010777489487175572,2.5473248813997324e-05,3,0.057669414118810165,0.9769514227997473,-0.033641266397110674
PC(48:0),0.0004550414293905516,1.9879600545135218e-05,3,0.0005985428175255623,7.606621186284643e-05,3,1.4667554216032355,0.7602487509109871,-0.39545655397789226
PC(42:0),8.955770417601082e-05,7.0082788338468196e-06,3,0.0001352060856069091,1.702757514673e-05,3,1.8959609351330258,0.6623792396178533,-0.5942706384899306
PCEX(34:1),0.09969736955155722,0.010925393597665579,3,0.12262365441711816,0.008910883248208344,3,1.3188040626417536,0.8130353806976377,-0.29860995975018
PC(31:1),0.0028953778305285545,0.0002562891558436937,3,0.0034062964838418035,0.00037716252034024036,3,0.9055844300247301,0.850007579863686,-0.23445238848056124
PC(24:0),0.00611334744551961,0.0006344360815846125,3,0.00571846085287427,0.0006863316094240068,3,0.2968274058378801,1.0690546989487315,0.096335671471125
PC(11:1),7.792120779747936e-06,1.18435556740383e-06,3,1.0153703925112436e-05,1.0864116444235503e-07,3,1.5798447625799457,0.767416583861209,-0.38191815299095017
PC(13:0),4.829002664128996e-05,1.7751517053970714e-05,3,5.943646934540228e-05,3.911146327498334e-06,3,0.4583486333245863,0.812464589049912,-0.29962315978552534
PC(15:0),0.0002033536809059384,5.565076177133575e-05,3,0.0001247975615498954,7.091473812675987e-06,3,1.1405940410782403,1.6294683836802006,0.7044013599621531
PC(15:1),6.360850059996918e-05,1.4675270438502692e-05,3,0.00012202259486781312,3.9887749741532475e-05,3,1.1194932347376465,0.5212846085503768,-0.9398568313391171
PC(35:5),3.945549282307911e-05,7.37420462640059e-06,3,3.441273972987303e-05,2.946807622231699e-06,3,0.4773824930949874,1.1465373908845906,0.19728340486563933
PC(36:7),2.411603902262518e-05,2.328073414501685e-06,3,2.615690840148736e-05,2.913653096346491e-07,3,0.6853344138372461,0.9219758945691712,-0.11719906358213932
PC(37:5),0.00010093263626154347,8.593283987333057e-06,3,0.00010092197246569822,1.9733615928207084e-05,3,0.00027960523058921443,1.000105663767609,0.00015243254037455747
PC(37:6),5.1656922595186013e-05,3.6756556083989654e-06,3,2.3626417621585355e-05,1.3425432337781078e-06,3,3.61508069212043,2.186405210580536,1.128560803168846
PC(37:7),3.0208457560074078e-05,2.4494818707848875e-06,3,2.8916575112472404e-05,3.5883531372276286e-06,3,0.198122545747499,1.044676191512198,0.06305583293563818
PC(39:5),1.2292344384383687e-05,1.2996127567851942e-06,3,3.515906955442417e-05,7.769753483485478e-07,3,4.896438568135641,0.3496208671095764,-1.5161368002745905
PC(39:7),6.686948886542263e-05,4.483960765352022e-06,3,5.8233498703066517e-05,5.688973870539554e-06,3,0.9672125967005829,1.1482993526868643,0.1994987903923016
PC(40:10),5.110308482214228e-05,9.144965916405192e-06,3,4.7460453019914296e-05,1.1157885138538703e-06,3,0.2748472253773795,1.0767508856415582,0.10668451021562798
PC(41:7),1.995940025503011e-05,2.1093264543942632e-06,3,1.3731596700851146e-05,7.802817394904101e-07,3,2.0618877645572744,1.4535381929614157,0.5395689800204968
PC(42:10),5.4504835785929376e-05,1.1035555016543606e-06,3,3.796818819153079e-05,2.3032406004109335e-06,3,3.443695859953765,1.4355395498721022,0.5215930781022858
PC(42:11),1.6608499509369113e-05,1.173726985027607e-06,3,2.0838886921826058e-05,1.3155298850067481e-06,3,1.8480079155705718,0.7969955195627,-0.3273564809888582
PC(42:8),0.00014734264851022738,1.2884776588785563e-05,3,0.00016070009844091861,1.372203685993073e-05,3,0.543041583782132,0.9168796406456334,-0.12519573210324464
PC(42:9),1.4200789944330685e-05,1.5270602370332088e-06,3,1.2830960253699319e-05,7.291041387392512e-07,3,0.6316742629329581,1.1067597173981134,0.14634204041614787
PC(6:1),8.348537295601518e-05,1.924693757353397e-05,3,0.00011456093487075285,2.223760917296591e-05,3,0.850147564674997,0.7287420711973328,-0.45651981318694307
PC(26:3),0.000227175610743154,7.529816336708928e-06,3,0.00023316525364940182,6.523660941146683e-06,3,0.44790721742028694,0.9743115974078448,-0.0375448563137919
PC(44:9),0.00014481559303248444,5.592506735870935e-06,3,5.07696072147376e-05,1.4212502494184202e-05,3,3.358763989953941,2.8524071974787075,1.5121799494709418
PC(46:7),6.853854596898377e-05,1.0858409717734473e-05,3,0.00010886316773978971,1.3054120971700441e-05,3,1.8329267721536884,0.6295843432813575,-0.6675284310292585
PC(37:6),0.0001206808475762131,2.6680050826454982e-05,3,0.00016900049046995836,1.2139814607426053e-05,3,1.3358053050351832,0.7140857830685728,-0.48583069938122725
PC(39:7),1.126558548590167e-05,1.1910582841082703e-06,3,9.673799121144202e-06,5.497021919715521e-07,3,0.9852750658186795,1.1645461462269018,0.21976780881768643
PC(41:5),1.1884135581286654e-05,1.1236703104240397e-06,3,1.2635397465990512e-05,7.179915146579183e-07,3,0.41520592713233,0.9405430745866161,-0.08843407769979864
PC(41:7),2.290438394701179e-05,1.583346657850847e-06,3,2.3069311173639365e-05,1.3108863188719418e-06,3,0.04759974674719512,0.9928507953537845,-0.010351167643938158
PC(59:18),2.5540199098423687e-05,2.70024720437487e-06,3,2.1929909415125426e-05,9.343549765505229e-07,3,1.0275581437711587,1.1646285725561722,0.21986991885311474
PE(37:4),7.364569215529787e-05,1.091962320674269e-05,3,3.931215127749876e-05,3.4406060552834496e-06,3,2.1842767547067012,1.8733569586523933,0.9056258239861084
PE(34:1),0.003176756574269997,0.0004911826367486746,3,0.0031850046740544273,0.0004276580129528344,3,0.007203653044030725,0.9974103335384025,-0.0037409449549378245
PE(36:1),0.005223048668095465,0.0007253319936690289,3,0.004636992422339227,0.0004159370505779122,3,0.5353422693271548,1.1263871476116387,0.17170277763300312
PE(32:0),4.70106746157484e-05,3.242476032494891e-06,3,2.805755061293507e-05,1.5943371244470194e-06,3,3.0895094754970405,1.6755088590689586,0.744599314654031
PE(36:2),0.003674614191503023,0.0003879594856934807,3,0.003202619012414783,7.880078234483913e-05,3,0.967252753783638,1.1473778733151136,0.19834060162234124
PE(34:3),5.2540511557082734e-05,9.545549585240958e-06,3,3.8426433077956087e-05,1.545061873194785e-05,3,0.6029090630468072,1.3673012910278004,0.4513311823567637
PE(34:2),0.000830852678193006,0.0001322787710949536,3,0.0005339136301357319,5.240182245705757e-05,3,1.6485766113333484,1.5561555864040895,0.6379863100105776
PE(36:3),0.0010185886150582831,0.00017650076435782804,3,0.0007975804866823326,3.492005462729327e-05,3,0.9979125413979012,1.277098213993763,0.3528694783634505
PE(40:6),0.0027815880642965535,0.0003908872568117047,3,0.001957983686902424,0.00015540947167101612,3,1.5606958926404004,1.4206390394891852,0.5065400365715631
PE(38:6),0.0009781646437096241,0.0001875033193952055,3,0.0007730522996353176,6.712707075708343e-05,3,0.8267687306667026,1.2653279010631842,0.33951129791339724
PE(36:4),0.001061732116051016,0.0001546798084757488,3,0.0008266244716579912,5.096433132261513e-05,3,1.1756397684029867,1.284418925950088,0.36111582848616913
PE(32:2),1.2348620431441089e-05,1.6618148249836288e-06,3,1.1043974683713721e-05,5.377526045002504e-07,3,0.5760909481903748,1.1181319031499861,0.16109038925047223
PE(38:4),0.006535943632223255,0.0009390165938691871,3,0.003710177516491251,5.5289293616604695e-05,3,2.186968018006945,1.7616255834584318,0.8169073259112627
PE(38:2),0.0006978549973812747,0.00011250102111372273,3,0.0008877741658488949,4.647585273422833e-05,3,1.2679480201095512,0.786072657018558,-0.3472654273451554
PE(38:1),0.0005428813357581972,9.29195231331953e-05,3,0.00038564495533746716,4.96410794342084e-05,3,1.214705941501569,1.407723161536333,0.49336364594408383
PE(40:2),0.0004433745210184721,6.615340134352114e-05,3,0.00047537714512584296,8.179556446872309e-05,3,0.20333875788737898,0.9326795062920009,-0.10054667738615174
PE(40:1),0.00043813921766449167,5.204242951134529e-05,3,0.00029426409680297295,5.574838928808906e-05,3,1.5106019924358034,1.4889319574649011,0.5742778258670044
PE(42:1),9.617424765572533e-05,1.0619601264458332e-05,3,4.859355971108592e-05,2.71584710238986e-06,3,2.775913638702768,1.9791562550167439,0.9848855181149433
PE(36:2),4.656888862335928e-05,1.2548935889866938e-05,3,4.4060221117366314e-05,1.5857044865200737e-06,3,0.1258075856523392,1.0569372427639538,0.07988971707903357
PE(34:1),0.0001916308680482568,3.702539783046201e-05,3,0.0001517362203925743,4.893660677373724e-06,3,0.8602466370896134,1.2629210583502504,0.3367644631270713
PE(34:1),5.6197335228974e-05,7.174331704443279e-06,3,4.738338670652574e-05,8.954113180432207e-06,3,0.5949485330628363,1.1860134771927222,0.24612040395527632
PE(32:1),0.0001262791416859226,2.0340883445320864e-05,3,0.00019942794417751415,4.966473528105839e-05,3,1.1101317074246801,0.633206856775896,-0.6592512168869654
PE(30:1),2.9849632615507242e-05,1.008774269436927e-06,3,2.6399684972665013e-05,3.385058128057696e-07,3,2.3061364229865013,1.1306813943580918,0.17719246112777617
PE(33:1),3.632227015117006e-05,4.2474963352017975e-06,3,3.2460270225678616e-05,1.4875843472889859e-06,3,0.6749227161023739,1.1189762099526916,0.1621793641533403
PE(33:1),2.8936608324064284e-05,4.90234265797119e-06,3,3.241967971009746e-05,2.4181718608111115e-06,3,0.4792874138672694,0.8925630537630408,-0.16397400514277077
PE(33:4),0.00029932213572677187,7.043181338180968e-05,3,0.0002712583062903571,0.00010065826892941508,3,0.14718443603714731,1.1034579542289666,0.14203165872399337
PE(35:2),7.493360593035039e-05,1.0961385186879807e-05,3,4.221602224211532e-05,3.2788512413790414e-06,3,2.1109960237455647,1.7750039428299225,0.8278222292904794
PE(36:5),0.0001806964638679334,2.3135105250676418e-05,3,9.65999058332598e-05,4.619885830449881e-06,3,2.456531083152513,1.8705656316045678,0.9034745858990622
PE(37:1),4.82549370542841e-05,1.7304534693598123e-05,3,2.8844831634533042e-05,7.387071149707069e-07,3,0.9057748217800149,1.6729144987108633,0.7423637122991643
PE(37:3),4.481022255724369e-05,1.3829443620023362e-05,3,4.521617887869574e-05,3.734933560058261e-06,3,0.016281362486337183,0.9910218790813542,-0.013011186321478596
PE(38:3),0.0019075451283008863,0.0003225317785465546,3,0.0022540820585946835,0.00014965934605480676,3,0.7781508949561429,0.8462625045204224,-0.24082284853199523
PE(38:5),0.0018957271670581551,0.0002716043842464879,3,0.000971632945136579,8.765581939396166e-05,3,2.30401874556486,1.9510733724572087,0.9642680332466538
