,siCREB3L1_mean,siCREB3L1_std,siCREB3L1_n,Scramble_mean,Scramble_std,Scramble_n,minuslog10_pvalue,fold_change,log2_fold_change
PC(44:6),0.00012280181607612946,8.89371326294844e-06,3,0.00011187398324687559,1.3017244575569923e-05,3,0.5284878487981256,1.0976798404070327,0.13445732573610772
PC(44:3),4.189359071475328e-05,8.017517622111024e-06,3,3.746347289263335e-05,1.9751882690227452e-06,3,0.39216864226483816,1.1182516590177376,0.1612448987001125
PC(44:5),7.94043573241109e-05,8.514654657087063e-06,3,7.59588760534511e-05,9.359817238558633e-06,3,0.17929836593727846,1.0453598242848572,0.06399961920403109
PC(44:7),0.00018208544437524346,1.0185624074305539e-05,3,0.00018228100868916477,2.2692203516326074e-05,3,0.004458329730342276,0.9989271273221074,-0.0015486589974929251
PC(44:8),4.5844076618024984e-05,3.6827579580761494e-06,3,5.2507724361061215e-05,1.1917936118290126e-05,3,0.39019791477737625,0.8730920483772122,-0.19579433251400116
PC(34:1),0.0029656923012613807,0.0001503757924108487,3,0.002290584769061042,0.0001430580165987286,3,2.3111886783475155,1.2947315206662617,0.3726529674408425
PC(14:0),1.2923184566495874e-05,2.2058794647879058e-06,3,1.2698082797112292e-05,8.286127155255081e-07,3,0.05719499611646852,1.0177272248874274,0.02535093662446108
PC(29:0),1.1042730154935349e-05,1.635509464727342e-06,3,7.889935052015536e-06,6.583181805539109e-07,3,1.4399414115295672,1.3995970920083063,0.48501157215570884
PC(30:0),0.00021667574352933843,1.4335062752799609e-05,3,0.0001655559011292674,1.2865511981805048e-05,3,1.9976078784160254,1.3087769270160672,0.38821921973328777
PC(30:1),0.00018119498255017707,1.1846021874189703e-05,3,0.00015725305326619557,1.0953234724144188e-05,3,1.2078880408005315,1.1522509661128995,0.2044549773128388
PC(32:0),0.00038353132853997815,3.2660949718473334e-05,3,0.0002713222578877173,1.2914302365051122e-05,3,2.2830060522075453,1.413563824530374,0.49933702448827216
PC(32:1),0.0016009194283043236,0.00010952349583092874,3,0.0013206557106591743,0.00010477144445944045,3,1.4839340892115007,1.2122155800206718,0.27764629003989566
PC(32:2),0.0006862215833755922,6.218459555679993e-05,3,0.0006002190776185752,7.432988453539927e-05,3,0.7009553587175618,1.143285191963974,0.19318532805849112
PC(32:3),2.0009822755716808e-05,3.260667709032366e-06,3,1.4185839521283838e-05,4.312985269495326e-06,3,0.8680414635418741,1.4105490708318609,0.4962568559372046
PC(34:4),7.93077045313641e-05,1.227431541691043e-05,3,5.398261097468748e-05,1.7522770165512612e-05,3,0.9599816564102128,1.469134284159608,0.5549662694387859
PC(35:4),2.446934702530266e-05,1.0816747014121675e-05,3,2.2682078625160555e-05,1.386723393430421e-06,3,0.10204299689598444,1.0787964996364814,0.10942274559115747
PC(34:0),6.767121874546781e-05,4.839719448061034e-06,3,3.591823731277595e-05,2.9969357771088168e-06,3,3.1924164295038997,1.8840350698779273,0.9138258198700552
PC(34:2),0.002606174739272158,0.00015514242003359134,3,0.002063377984999035,0.00021926027035972163,3,1.603959506817932,1.2630622010214851,0.33692568813226853
PC(34:3),0.00042574951621126075,4.96899078712404e-05,3,0.00037074948011841846,3.783736163138027e-05,3,0.6949050233303171,1.1483482487292365,0.19956022086845868
PC(36:1),0.0005875970513036446,6.918034605446416e-05,3,0.0004627441801842264,6.0895749417869794e-05,3,1.1033256861856349,1.2698097058070232,0.34461231033715434
PC(36:3),0.0011001788537288513,6.959215963514108e-05,3,0.0009759913085303542,5.0698260016388874e-05,3,1.1746143044686312,1.1272424704124655,0.17279787330665922
PC(36:4),0.0007484498239084561,2.626562044660898e-05,3,0.0006788425915667967,0.00018631845533559826,3,0.2544935165288016,1.1025381041295643,0.14082851672502844
PC(36:4),0.0005611971808350318,5.595574300860969e-05,3,0.0003916226180330571,3.1870673944287575e-05,3,1.9858765680337696,1.4330050282940012,0.5190436719043798
PC(36:4),1.771406105134162e-05,1.3383743141311622e-06,3,1.4608630219097272e-05,1.2189107771887485e-06,3,1.3862453770255707,1.2125750864844769,0.27807408630574576
PC(36:5),0.0018055527506533801,0.00023779244378290242,3,0.0013625174771219226,0.00012158122550569523,3,1.3437038809836255,1.3251593326107576,0.40616583480606033
PC(38:6),0.001555802215608508,0.0001436371862912482,3,0.0010031759721425063,0.00010164808671902519,3,2.2561261437774878,1.5508766744938527,0.6330839680180546
PC(38:5),0.0014486098263477012,0.00024260720737109901,3,0.0009434562877660996,0.00014701233794768987,3,1.4344421901409066,1.5354286628135108,0.6186414851591396
PC(37:4),4.4060102213034865e-05,2.207068448220036e-06,3,3.8468834921735005e-05,5.586406512115923e-06,3,0.7394681916049672,1.1453453763982018,0.19578270546879836
PC(38:1),0.0001909661550100022,1.1529741361774756e-05,3,0.00014005514168338642,1.6558843038815653e-05,3,1.9220585065794282,1.3635069210219144,0.4473220232444872
PC(38:4),0.0009618592207293721,0.00011236042469334718,3,0.0007505031290463276,5.334746210829734e-05,3,1.3741264238512467,1.2816192011772383,0.3579676674314118
PC(40:5),0.0003242670695113112,5.366844437723006e-05,3,0.00018268130987988168,2.3572110730094253e-05,3,1.857698225147747,1.7750423933599244,0.8278534809326847
PC(40:6),0.0007408115322191881,3.397679774125684e-05,3,0.0005066862930273711,5.4751433277758355e-05,3,2.48712441526072,1.4620713889711825,0.5480137558869549
PC(28:0),2.6259495451870103e-05,3.8630174083763144e-06,3,1.9760251579060058e-05,3.3417063291051673e-06,3,1.0350184159264444,1.3289049153451717,0.41023788183944876
PC(31:1),7.956644372154454e-05,4.1803700976037796e-06,3,7.513357371332473e-05,3.830626285584908e-06,3,0.6070534645208477,1.0589998557120897,0.0827023927641806
PC(33:2),8.092131906580888e-05,6.658427904705243e-06,3,6.810966984492177e-05,7.847558404435568e-06,3,1.0118512435292535,1.1881032348278568,0.24866019801025635
PC(36:2),0.0010863691994207325,8.207991538212632e-05,3,0.0008595536895086056,0.00013378748302662934,3,1.176794734877711,1.263875907555925,0.3378548208392124
PC(38:2),0.0002098825433097223,3.726406414450961e-05,3,0.000252213986025119,1.2156526903688505e-05,3,0.870493552684975,0.8321606054345425,-0.2650661022142243
PC(35:2),2.8972687105064932e-05,9.659867531381203e-06,3,9.419574293362837e-06,7.859477891158188e-07,3,1.6016640415848598,3.075795805918691,1.6209597297084548
PC(38:3),0.0005009508604433404,6.156518748624374e-05,3,0.0003847014313580583,2.168940908814631e-05,3,1.434580720390458,1.3021809112456453,0.38092989522076864
PC(40:1),2.0314738368372214e-05,1.1427788287359005e-06,3,1.777559514360612e-05,9.826831986705625e-07,3,1.3631987118815438,1.1428443438463112,0.1926289209161501
PC(40:2),9.400812223920034e-05,5.599592490262134e-06,3,6.559839459499752e-05,5.473380388093879e-06,3,2.4848257762829737,1.4330857152770826,0.519124902207815
PC(40:2),8.240589366014871e-05,6.226123478298269e-06,3,7.442160650276328e-05,4.776477658119566e-06,3,0.8158580270686747,1.107284531100373,0.1470259889328359
PC(40:4),0.0002991353118516037,2.8297328482339657e-05,3,0.000217092985500474,1.871673434503814e-05,3,1.8593640203213824,1.3779132990501461,0.46248511375661344
PC(40:3),0.00015865265427708876,1.1986897681890122e-05,3,0.00012620416454931188,2.1644024158194608e-05,3,1.067632787661253,1.257111085388139,0.33011214001898975
PC(40:3),0.00016269399272135878,9.997750908781032e-06,3,0.00011750122333107635,9.804034006137038e-06,3,2.2989304302563465,1.3846153096035894,0.46948520514294667
PC(42:4),2.1294212359370743e-05,3.560990564406234e-06,3,1.5747917817685595e-05,1.3139703352314595e-06,3,1.1897466591394887,1.352192245723839,0.43530027901318136
PC(42:6),6.409545032440139e-05,1.2626495498681825e-05,3,4.513489046112866e-05,9.495675574331015e-06,3,0.9739634731972421,1.4200865376997438,0.5059788478329107
PC(32:1),0.0006862215833755922,6.218459555679993e-05,3,0.0006002190776185752,7.432988453539927e-05,3,0.7009553587175618,1.143285191963974,0.19318532805849112
PC(34:1),0.002606174739272158,0.00015514242003359134,3,0.002063377984999035,0.00021926027035972163,3,1.603959506817932,1.2630622010214851,0.33692568813226853
PC(34:2),0.00042574951621126075,4.96899078712404e-05,3,0.00037074948011841846,3.783736163138027e-05,3,0.6949050233303171,1.1483482487292365,0.19956022086845868
PC(36:4),0.0018055527506533801,0.00023779244378290242,3,0.0013625174771219226,0.00012158122550569523,3,1.3437038809836255,1.3251593326107576,0.40616583480606033
PC(38:4),0.0014486098263477012,0.00024260720737109901,3,0.0009434562877660996,0.00014701233794768987,3,1.4344421901409066,1.5354286628135108,0.6186414851591396
PC(36:1),0.0010863691994207325,8.207991538212632e-05,3,0.0008595536895086056,0.00013378748302662934,3,1.176794734877711,1.263875907555925,0.3378548208392124
PC(40:6),0.0009714237433981207,8.372813699127914e-05,3,0.0006610084079550168,8.735226462741773e-05,3,1.94677959994985,1.469608754907439,0.555432126161739
PC(38:6),0.0010924624460142425,0.00010284825683657924,3,0.0006940323942476648,6.764947973371353e-05,3,2.3033713826008633,1.5740799061670285,0.6545087792855719
PC(30:0),0.00018119498255017707,1.1846021874189703e-05,3,0.00015725305326619557,1.0953234724144188e-05,3,1.2078880408005315,1.1522509661128995,0.2044549773128388
PC(31:0),7.956644372154454e-05,4.1803700976037796e-06,3,7.513357371332473e-05,3.830626285584908e-06,3,0.6070534645208477,1.0589998557120897,0.0827023927641806
PC(31:1),1.6282374953678486e-05,1.5141168930384307e-06,3,1.3723128881090948e-05,1.1450265657381786e-06,3,1.0979608174457822,1.1864914404552385,0.24670169272965042
PC(32:0),0.0016009194283043236,0.00010952349583092874,3,0.0013206557106591743,0.00010477144445944045,3,1.4839340892115007,1.2122155800206718,0.27764629003989566
PC(33:1),8.092131906580888e-05,6.658427904705243e-06,3,6.810966984492177e-05,7.847558404435568e-06,3,1.0118512435292535,1.1881032348278568,0.24866019801025635
PC(34:0),0.0029656923012613807,0.0001503757924108487,3,0.002290584769061042,0.0001430580165987286,3,2.3111886783475155,1.2947315206662617,0.3726529674408425
PC(34:3),7.93077045313641e-05,1.227431541691043e-05,3,5.398261097468748e-05,1.7522770165512612e-05,3,0.9599816564102128,1.469134284159608,0.5549662694387859
PC(35:1),2.8972687105064932e-05,9.659867531381203e-06,3,9.419574293362837e-06,7.859477891158188e-07,3,1.6016640415848598,3.075795805918691,1.6209597297084548
PC(36:0),0.0005875970513036446,6.918034605446416e-05,3,0.0004627441801842264,6.0895749417869794e-05,3,1.1033256861856349,1.2698097058070232,0.34461231033715434
PC(36:2),0.0011001788537288513,6.959215963514108e-05,3,0.0009759913085303542,5.0698260016388874e-05,3,1.1746143044686312,1.1272424704124655,0.17279787330665922
PC(36:3),0.0007484498239084561,2.626562044660898e-05,3,0.0006788425915667967,0.00018631845533559826,3,0.2544935165288016,1.1025381041295643,0.14082851672502844
PC(36:3),0.0005611971808350318,5.595574300860969e-05,3,0.0003916226180330571,3.1870673944287575e-05,3,1.9858765680337696,1.4330050282940012,0.5190436719043798
PC(36:3),1.771406105134162e-05,1.3383743141311622e-06,3,1.4608630219097272e-05,1.2189107771887485e-06,3,1.3862453770255707,1.2125750864844769,0.27807408630574576
PC(36:5),0.00027739716532121047,1.4517237995645068e-05,3,0.00018633103341293014,1.0724601844083994e-05,3,3.0246948400991087,1.488733037327538,0.5740850700689979
PC(38:0),0.0001909661550100022,1.1529741361774756e-05,3,0.00014005514168338642,1.6558843038815653e-05,3,1.9220585065794282,1.3635069210219144,0.4473220232444872
PC(38:1),0.0002098825433097223,3.726406414450961e-05,3,0.000252213986025119,1.2156526903688505e-05,3,0.870493552684975,0.8321606054345425,-0.2650661022142243
PC(38:2),0.0005009508604433404,6.156518748624374e-05,3,0.0003847014313580583,2.168940908814631e-05,3,1.434580720390458,1.3021809112456453,0.38092989522076864
PC(35:2),3.892321059352731e-05,2.940817756634602e-06,3,3.202044855840662e-05,1.8159246703880933e-06,3,1.5877542758954102,1.2155735583319442,0.28163719820394767
PC(38:3),0.0009618592207293721,0.00011236042469334718,3,0.0007505031290463276,5.334746210829734e-05,3,1.3741264238512467,1.2816192011772383,0.3579676674314118
PC(38:5),0.001555802215608508,0.0001436371862912482,3,0.0010031759721425063,0.00010164808671902519,3,2.2561261437774878,1.5508766744938527,0.6330839680180546
PC(40:0),2.0314738368372214e-05,1.1427788287359005e-06,3,1.777559514360612e-05,9.826831986705625e-07,3,1.3631987118815438,1.1428443438463112,0.1926289209161501
PC(40:1),9.400812223920034e-05,5.599592490262134e-06,3,6.559839459499752e-05,5.473380388093879e-06,3,2.4848257762829737,1.4330857152770826,0.519124902207815
PC(40:1),8.240589366014871e-05,6.226123478298269e-06,3,7.442160650276328e-05,4.776477658119566e-06,3,0.8158580270686747,1.107284531100373,0.1470259889328359
PC(40:2),0.00015865265427708876,1.1986897681890122e-05,3,0.00012620416454931188,2.1644024158194608e-05,3,1.067632787661253,1.257111085388139,0.33011214001898975
PC(40:2),0.00016269399272135878,9.997750908781032e-06,3,0.00011750122333107635,9.804034006137038e-06,3,2.2989304302563465,1.3846153096035894,0.46948520514294667
PC(40:4),0.0003242670695113112,5.366844437723006e-05,3,0.00018268130987988168,2.3572110730094253e-05,3,1.857698225147747,1.7750423933599244,0.8278534809326847
PC(40:3),0.0002991353118516037,2.8297328482339657e-05,3,0.000217092985500474,1.871673434503814e-05,3,1.8593640203213824,1.3779132990501461,0.46248511375661344
PC(40:5),0.0007408115322191881,3.397679774125684e-05,3,0.0005066862930273711,5.4751433277758355e-05,3,2.48712441526072,1.4620713889711825,0.5480137558869549
PC(42:4),2.8925338004078307e-05,1.2075418459967828e-06,3,2.0323148988839493e-05,1.29811350360725e-06,3,2.959689942879237,1.423270479390902,0.509209858768672
PC(42:6),0.00013078350639169622,5.263686380977307e-06,3,0.00010485637873003671,2.8088750168678888e-05,3,0.7185451376498047,1.2472632373506958,0.3187659809188867
PC(48:0),1.604131759441519e-05,2.6693093530261707e-06,3,1.209344947287671e-05,1.0090498338856507e-06,3,1.1268850842051379,1.3264468198583699,0.4075668359400927
PC(46:0),3.320380874889254e-05,1.0584728167184268e-05,3,1.9940307441090478e-05,3.3689073382292353e-06,3,0.9687817357813017,1.6651603214737958,0.7356610865219465
PC(48:0),0.00019095629184659956,3.154491559565107e-05,3,0.0001244298921051354,1.4345400013263941e-05,3,1.534042440609848,1.5346496618774976,0.6179093469577688
PC(42:0),7.93077045313641e-05,1.227431541691043e-05,3,5.398261097468748e-05,1.7522770165512612e-05,3,0.9599816564102128,1.469134284159608,0.5549662694387859
PCEX(34:1),0.12665042076407637,0.0036675521125482382,3,0.11187812734770032,0.006634001260103597,3,1.5543257608764056,1.1320391551644942,0.1789238592163542
PC(31:1),0.004390322755603815,0.00031184840417292867,3,0.004447331569236531,0.00031048862414623414,3,0.07911808372021992,0.987181343971054,-0.018612964596511215
PC(24:0),0.008218823267159068,0.0004719498842949654,3,0.008113534871260352,0.0004926436736188329,3,0.09558282516235751,1.0129768833892199,0.018601251532668457
PC(11:1),1.2076550679360126e-05,1.3981218972402297e-06,3,1.4020758999597404e-05,2.5586739478203957e-06,3,0.5052644916155055,0.8613335896941738,-0.21535600129637145
PC(13:0),0.00014398469900563882,2.3136665228877802e-05,3,0.00013199362881525367,9.578463354463178e-07,3,0.37626290802757073,1.090845825650938,0.12544721322304353
PC(15:0),0.00039893360492421307,2.5054310510204508e-05,3,0.0003972253933733447,1.842226410381874e-05,3,0.032087793274284425,1.0043003583843464,0.006190803897547344
PC(15:1),0.00022776225650458486,6.888787203489057e-05,3,0.0001964031769903136,3.2971722228962806e-05,3,0.2871510335969764,1.1596668648380257,0.21371042477370875
PC(15:3),1.6210656011713354e-05,8.804634009903274e-07,3,1.4284248549942305e-05,2.0380612336037103e-06,3,0.6834305374740157,1.1348623594048866,0.18251733236606496
PC(17:3),5.210765064608063e-05,1.1756190811839862e-05,3,5.364185582552577e-05,2.904458317815767e-06,3,0.07724764323114675,0.9713991032593045,-0.041863940339554324
PC(17:4),6.621506585068758e-05,4.015420595371847e-06,3,6.483879019109263e-05,1.290663102748869e-05,3,0.06118877277959899,1.021226115656057,0.03030233714451402
PC(35:5),3.240953267703584e-05,4.728762593800639e-06,3,2.6324785590765912e-05,2.3038913772267067e-06,3,0.936878290222957,1.2311413730337963,0.29999643726020775
PC(37:5),5.903688166279827e-05,6.983097628891536e-06,3,4.11487297690835e-05,3.433356134759001e-06,3,1.7857252444750586,1.4347194189006236,0.5207686236328427
PC(37:6),3.306408528331517e-05,9.379934503241177e-06,3,2.2694648765183604e-05,9.586700534004525e-07,3,0.8876856246224007,1.4569110817894466,0.5429128295122537
PC(37:7),2.2377785602142563e-05,3.3900874171052764e-06,3,1.734161625605745e-05,1.2590923476968246e-06,3,1.1343632033538271,1.2904094561731505,0.3678289157730593
PC(39:10),1.5088810788804022e-05,1.1400252450293413e-06,3,8.900809132065302e-06,7.426632075738065e-07,3,2.852658175511621,1.6952178801864595,0.7614707096232723
PC(39:7),4.1048506576190254e-05,2.1209195366965423e-06,3,3.164779577908353e-05,1.7604666164980106e-06,3,2.386116057164513,1.2970415653187382,0.3752247132969079
PC(42:10),1.8522901759028343e-05,7.797962208560782e-06,3,1.1483558456367418e-05,9.581619188803164e-07,3,0.7085416938070642,1.6129932049727793,0.6897403608911237
PC(42:8),5.7974487482733485e-05,1.0552351198144637e-05,3,4.785338541860373e-05,4.0717396385449e-06,3,0.70752146571207,1.2115023205901547,0.27679716822359846
PC(6:1),8.678449436699022e-05,3.688528239009325e-05,3,9.196850696366423e-05,2.8171267034950252e-05,3,0.06751306490885756,0.9436327416000984,-0.08370261767857778
PC(26:3),0.00030300765725118115,4.185647656782855e-05,3,0.00035872659240065286,4.921397652568785e-05,3,0.678747619767929,0.8446757605099969,-0.24353044399454338
PC(44:9),5.029298325119439e-05,1.8125889502639324e-05,3,4.422309511689695e-05,8.55854288913273e-06,3,0.2022758502711761,1.13725606763282,0.18555713189967263
PC(46:7),4.306164767768322e-05,3.25349466781995e-06,3,4.0320306303562985e-05,1.533377282617536e-06,3,0.5896137610947713,1.0679891009131046,0.09489692404901762
PC(35:6),2.4744165285326596e-05,6.38459775487689e-06,3,2.4577353665403938e-05,1.307755574541056e-06,3,0.014679653742099272,1.006787208346091,0.009758791682155085
PC(37:6),0.0001654456052304872,1.3299126011464192e-05,3,0.00014781942167869084,6.868192173125359e-06,3,0.9547286600408504,1.1192413239858947,0.16252113495708145
PC(41:5),1.7648619872649068e-05,3.4416821026884604e-06,3,1.2291626256556414e-05,1.0255852525931493e-06,3,1.2140283124715814,1.4358246422628744,0.5218795630984006
PC(43:8),1.118353107459263e-05,8.449643866610034e-07,3,1.0582966769436068e-05,6.152139499773402e-07,3,0.42486023026012254,1.0567481990863856,0.07963165372536109
PE(37:4),6.843806481779842e-05,7.554922421368816e-06,3,7.585133571873558e-05,7.91200277786841e-06,3,0.5148166112321275,0.902265783051912,-0.14837561993297083
PE(34:1),0.005709610458072567,0.00033124655069475016,3,0.006041406576484696,0.00029926762846587557,3,0.5728166003532178,0.9450796574917508,-0.08149216065945503
PE(36:1),0.0067132372245468875,0.0002816686385097757,3,0.007562919453252853,0.00021825754431112029,3,1.8388497291485844,0.8876515565241789,-0.17193463039250187
PE(32:0),4.632627803918553e-05,8.189884177836502e-06,3,5.1328284677217496e-05,4.675289932013433e-06,3,0.3869650359155078,0.9025487278702662,-0.14792327085536894
PE(36:2),0.011934132462128877,0.0007695194910257607,3,0.012033985717430284,0.00036766009477257424,3,0.07099336338644802,0.9917023953953362,-0.01202085442045136
PE(34:3),5.104076097906242e-05,1.260636812213774e-06,3,6.393267178452022e-05,5.1963436298066925e-06,3,1.8550154290916578,0.7983517590363043,-0.32490354743585226
PE(34:2),0.0011348934433586739,6.184413961707752e-05,3,0.0014362891353927848,6.165234251532387e-05,3,2.405044964602386,0.7901566720744653,-0.33978935600925947
PE(36:3),0.0008460831174339945,5.747442538286317e-05,3,0.0009864162965998468,1.384539653969953e-05,3,1.8322551252902226,0.8577343261160856,-0.22139723707872627
PE(40:6),0.0030615408360386335,0.00029949843189678416,3,0.0031271549868661878,0.00015612747306926764,3,0.12296348720518503,0.9790179408749714,-0.03059279688250932
PE(38:6),0.0008582645740715212,3.412512042730589e-05,3,0.0008147506326034068,1.465826169375773e-05,3,0.9496108398238676,1.0534076804936898,0.07506388346701255
PE(36:4),0.0009284820011160431,6.041110386812395e-05,3,0.000922831676857546,6.109265640955536e-05,3,0.03867408386584451,1.0061228113427334,0.008806416973540695
PE(32:2),4.12583496818229e-05,4.949535551601243e-06,3,5.7453085336997485e-05,1.0749116985573641e-06,3,2.2842580315636787,0.7181224374603635,-0.4776982552153954
PE(38:4),0.00477265778995849,0.00048214714894773196,3,0.005238394861112973,0.0002660959625839836,3,0.6638802172198333,0.9110916447685407,-0.13433191593880842
PE(38:2),0.001009443348871377,7.740763279597113e-05,3,0.0012781026729095227,4.8006859305263265e-05,3,2.1586205184226657,0.7897983239276394,-0.340443788704508
PE(38:1),0.00037294064521473997,1.967139754117271e-05,3,0.0004195125077118428,1.484478581882428e-05,3,1.5129070504456539,0.8889857593254588,-0.16976778619800167
PE(40:2),0.00048005631596805855,2.611871698170271e-05,3,0.0005940857455007977,1.76731428907898e-05,3,2.47935893312205,0.8080589706177591,-0.3074675129086113
PE(40:1),0.00023998746168278826,2.1013035861567954e-05,3,0.0002575964633434403,5.010818149808758e-06,3,0.6366957537229091,0.9316411357823076,-0.10215375302114497
PE(42:1),7.290375021234413e-05,1.2550420259421097e-05,3,5.967057286578612e-05,1.4723671080868916e-06,3,0.8419272016942313,1.221770576533976,0.28897340203786925
PE(36:2),0.00010502691074730835,8.363906562277338e-06,3,0.00013326829017365472,1.0204799568426997e-05,3,1.683964922984385,0.7880862777668525,-0.3435745138190929
PE(34:1),0.0002659447156923523,2.8308846545881565e-05,3,0.0002994266205747967,1.329233788140509e-05,3,0.8623266753193514,0.8881799326386858,-0.17107611917984486
PE(34:1),6.50430339438571e-05,3.1188569242190947e-06,3,7.400461468764499e-05,2.24065864245899e-06,3,1.8074314697713134,0.8789051090717453,-0.18622068157952498
PE(32:1),0.00047519109741364537,4.408840408473581e-05,3,0.0005447040864466749,3.626513056019062e-05,3,0.9888538531384691,0.8723839406337285,-0.1969648826589633
PE(34:4),1.9423205885320982e-05,7.187883651477321e-07,3,2.687415053296036e-05,3.542954259303156e-06,3,1.631169240764321,0.7227467845541382,-0.4684378096120429
PE(30:1),3.300594555693705e-05,6.1404548145470915e-06,3,3.415628057798741e-05,2.262729560380443e-06,3,0.11016215099085741,0.9663214202019493,-0.04942495323579494
PE(33:1),6.93103029568755e-05,7.214766145705765e-06,3,8.354598677363574e-05,5.343468860726475e-06,3,1.2876255408460417,0.8296066110831725,-0.26950070394390846
PE(33:1),5.4454016695193145e-05,2.35060741854954e-06,3,5.678390429654155e-05,4.45219726796697e-06,3,0.3300072673714549,0.95896922499057,-0.06044357752289321
PE(33:4),0.0003316925446938595,4.786092050415658e-05,3,0.00038975446921120155,6.446608188358862e-05,3,0.5550059106742037,0.8510294836776349,-0.23271898034547883
PE(35:2),0.00010570188849895331,3.9032224760791925e-06,3,0.00013344507105361294,6.1472116604942926e-06,3,2.5635057905378598,0.7921003575807344,-0.33624486633545736
PE(36:5),0.0001415761203513097,1.7052515809509063e-05,3,0.00014001263546562027,7.286495596822082e-06,3,0.050142092308457356,1.0111667413479504,0.01602091720215096
PE(35:3),1.224665233454339e-05,9.252878191591136e-07,3,1.1801790223955584e-05,9.847144515503517e-07,3,0.22255971363036145,1.0376944600900304,0.05338171749011574
PE(37:1),5.8205639290462475e-05,2.4500566254671922e-05,3,6.415212534456641e-05,3.0056408054410423e-05,3,0.09492401394680612,0.9073064840460879,-0.1403381259145408
PE(37:3),4.773984899140632e-05,4.60642833523238e-06,3,5.3919292748454916e-05,4.330620136994162e-06,3,0.7805888472578842,0.8853945695119365,-0.175607570064894
PE(37:5),1.2286157454475169e-05,8.299730028965777e-07,3,1.4482882557531654e-05,2.9037318460295766e-06,3,0.5587595619155977,0.8483226599173033,-0.237314995989434
PE(38:3),0.002315901002869276,0.00017425056427145165,3,0.0028315287846094436,0.0001233741845937666,3,1.857467297971554,0.8178977432463965,-0.2900076117851678
PE(38:5),0.0020061336585419608,7.019045142214079e-05,3,0.00211159863531723,5.1930353198519984e-05,3,0.9805665600529456,0.9500544397920465,-0.07391791010932539
PE(39:4),2.817586505388424e-05,3.6307849845059885e-06,3,3.139066314723797e-05,2.817093879652607e-06,3,0.5341379930526906,0.8975874425374605,-0.1558756024474068
PE(39:3),5.3076282715877074e-05,5.776602765894485e-06,3,5.822530237246045e-05,3.1023916434772074e-06,3,0.6101333756989827,0.9115673178707481,-0.13357889383726815
PE(39:5),3.12495617445857e-05,7.154719490551435e-07,3,3.174466328965332e-05,2.600980614118002e-06,3,0.11550410516024559,0.9844036290273399,-0.022678118551980365
PE(39:6),4.606994602230938e-05,2.9726413659770226e-06,3,4.555360239845175e-05,6.411797287027841e-06,3,0.04315600455102601,1.0113348582037758,0.016260760132116036
PE(40:3),0.0006202396678376416,2.9607205080935178e-05,3,0.000752703334342005,8.25305797336153e-06,3,2.7641436534695836,0.8240161024128319,-0.27925556494955345
PE(40:5),0.001335704626382798,5.826430127446858e-05,3,0.0014183186371269027,5.2340128133473704e-05,3,0.8485599536413374,0.9417521503408737,-0.08658067254684429
PE(38:7),6.883453017728955e-05,1.0261119522701012e-05,3,8.405769763138978e-05,1.0664637579508952e-05,3,0.8256512892483221,0.8188962119702953,-0.2882474805841239
PE(40:4),0.0007421689800070378,7.214200636981884e-05,3,0.0008142131212660076,3.441861217645893e-05,3,0.7132823310599489,0.9115168505919563,-0.13365876825460787
PE(40:7),0.0008644367762133398,6.291353832491145e-05,3,0.0009019484128175451,1.1326734643433167e-05,3,0.43542100418078467,0.9584104411392833,-0.061284469630224415
PE(40:8),5.759976628704657e-05,7.643195351555849e-06,3,6.58115039513068e-05,6.449185813802572e-06,3,0.6420169769634264,0.8752233702129645,-0.19227683340200152
PE(42:2),8.868776247149882e-05,1.0316484968419438e-05,3,0.00010062269154260252,4.825893176951671e-06,3,0.8425181704962508,0.88138928816021,-0.18214873175516735
PE(42:4),0.00017784122529998777,1.4367219049570857e-05,3,0.00020340142010172072,8.93485181399528e-06,3,1.2291211221445333,0.8743362028202638,-0.19373995832477298
PE(42:3),7.128791199045215e-05,2.6311576371762306e-06,3,9.227856525617256e-05,3.3166257653072323e-06,3,2.99564655801772,0.7725294795443698,-0.372338107914373
PE(42:5),0.000191899131208086,1.3073510825624201e-05,3,0.0002324567181698419,1.2317072948996733e-05,3,1.7599535443830117,0.8255262860068301,-0.27661394142304563
PE(42:7),0.00018839722236208673,9.14815404583538e-06,3,0.00024471556729845344,9.214527404776392e-06,3,2.7746298984356623,0.7698620257056175,-0.37732818501029713
PE(42:6),0.00033845536968866936,1.1441645732463608e-05,3,0.00042220020103080487,1.5792912636851183e-05,3,2.75821381219026,0.8016466331904346,-0.3189616598126758
PE(42:8),2.5635249482572938e-05,2.1823839584163613e-06,3,3.081735006243174e-05,2.658320461850068e-06,3,1.225912131698219,0.8318447053571909,-0.26561387388001284
PE(42:9),1.4575634179550705e-05,1.1012525214598046e-06,3,2.735872219287442e-05,5.9838355740460336e-06,3,1.6578972042815239,0.5327600491278401,-0.9084421939461738
PE(44:4),4.318330853930495e-05,3.262686674766162e-06,3,3.733931271373568e-05,3.1155070665075448e-06,3,1.054258872230034,1.156510535434132,0.20977840851569
PE(44:6),6.510798064891778e-05,3.769110903655376e-06,3,6.556107914281946e-05,5.470266871896029e-06,3,0.040170017398868205,0.9930889103744824,-0.010005208136529758
