,CREB3L1_CA_mean,CREB3L1_CA_std,CREB3L1_CA_n,pcDNA_mean,pcDNA_std,pcDNA_n,minuslog10_pvalue,fold_change,log2_fold_change
PC(32:1),0.0017363760983859682,8.489405372705222e-05,3,0.0025088678362918558,1.4068395563300326e-05,3,4.000507747658631,0.6920954835757144,-0.5309570047446164
PC(32:2),0.001801577271914476,0.00015693152412962037,3,0.0007347771394067192,4.02317719085713e-05,3,3.4722296905520302,2.4518689753591447,1.2938818853703642
PC(32:3),8.994937224112807e-05,1.0037987767443874e-05,3,2.9980875563119997e-05,8.188296895047777e-06,3,2.881895107114299,3.0002249951557913,1.5850706964624486
PC(34:4),0.0001352060856069091,1.7027575146730072e-05,3,8.955770417601082e-05,7.008278833846898e-06,3,1.8959609351330187,1.5097091517797725,0.5942706384899306
PC(34:0),1.8661915032399274e-05,1.0604412466322927e-06,3,4.030875488649847e-05,9.9815181411661e-07,3,4.869007871338984,0.4629742368611374,-1.1109961808550033
PC(34:2),0.004396088800575544,0.00012709190283053342,3,0.0027846872017592735,0.0002495525329015863,3,3.2445570395603514,1.578665207998313,0.6587052472128271
PC(34:3),0.0010165556848510413,7.742445005911778e-05,3,0.0007468066243611887,8.812122579936981e-05,3,1.7862224386517795,1.3612033579918943,0.4448826154460304
PC(36:1),0.0004487915676541618,4.1659482438992864e-05,3,0.000266503873522464,2.9884705462161368e-05,3,2.4524028616149853,1.6839964152203306,0.75188906729424
PC(36:3),0.0019443459417767279,0.0001150806539752477,3,0.0008403365915214748,4.013996473236995e-05,3,4.015921862253286,2.313770412230157,1.2102457176996622
PC(36:5),0.004403342807168593,0.0002526759862956505,3,0.005277886122312035,0.00031386541248749027,3,1.703622398835052,0.8343004576308782,-0.2613610581336289
PC(36:5),6.449742080143156e-05,3.664989643372326e-06,3,0.0001108684339632595,1.172160709119871e-05,3,2.54894797507712,0.5817473783638474,-0.7815352907264397
PC(38:6),0.002202757665446144,0.0001912873899704358,3,0.002842840270480778,0.0001821157672597865,3,1.8625792162032992,0.7748439785094279,-0.3680222542956434
PC(38:5),0.0023153089736087148,6.920082491406016e-05,3,0.0020630261976636493,0.0001333008266287545,3,1.359462610527681,1.122287722875634,0.16644258962922584
PC(37:4),9.283944700241852e-05,5.0038021003495085e-06,3,3.559970056760381e-05,6.303920608136856e-07,3,4.4034593035719585,2.6078715697654946,1.3828728227036755
PC(38:1),0.0002489145714569115,1.9926349817470586e-05,3,0.00013658298693329027,1.2146308393900408e-05,3,2.9465012327456557,1.822441996955932,0.8658728984832542
PC(38:4),0.0020286851977814177,0.00014335498889537222,3,0.0009177032731591023,4.4322778939706e-05,3,3.671372001876869,2.210611269585942,1.1444453531744665
PC(40:6),0.0008625188926464944,2.6589136741766797e-05,3,0.0013886146813498971,0.00011098427643099339,3,2.8749325183830936,0.6211362332767679,-0.6870183666712201
PC(31:1),7.70495909882003e-05,4.908854850352704e-06,3,0.00011561767130701046,1.8543399349046992e-06,3,3.6588768001806242,0.6664170806865958,-0.5855027165337724
PC(33:2),0.0001034412394952955,1.340456914292838e-05,3,8.092095833940622e-05,2.0844104104762656e-06,3,1.3446363051195518,1.2782997336911486,0.3542261567925457
PC(36:2),0.0015219127381009073,5.211944205693209e-05,3,0.0006781389041770341,4.441380765519613e-05,3,4.545160502047086,2.244249266229384,1.1662329233536708
PC(38:2),0.0006057925762444437,0.00016664816353755923,3,0.00029596035012060916,4.355357381431413e-05,3,1.4475913848196709,2.046870724397955,1.0334199879697876
PC(38:2),0.0003393947591546844,1.9285705720641097e-05,3,0.00015834869789925292,1.6741475944298612e-05,3,3.597429117963425,2.1433378591506917,1.099859283193201
PC(35:2),3.987974599130322e-05,6.803591665640203e-06,3,2.5169878641733175e-05,6.184807273442819e-06,3,1.2986090269836235,1.5844234514973066,0.6639579602484269
PC(38:3),0.0012539118051195818,1.3759572193964536e-05,3,0.00045791138372086197,1.5897809463972448e-05,3,6.489442919540765,2.7383285275212845,1.4532955425026557
PC(40:1),3.403812125228091e-05,6.957626053449108e-07,3,1.7029336079411824e-05,2.035557655877406e-06,3,3.7833584444104393,1.9987932056513005,0.9991292191490987
PC(40:2),0.00013470982183603296,3.235111061674686e-05,3,6.776611731278121e-05,2.6008010906932445e-06,3,1.6322379330771453,1.987863952928961,0.9912190239268802
PC(40:4),0.0006713881335355084,3.7956662174778816e-05,3,0.0002540546079373104,1.880207414508573e-05,3,4.160147314384932,2.642692210885534,1.4020084069368632
PC(40:3),0.0002532547145786428,9.776834027635006e-05,3,8.098950348566219e-05,1.3206916806394428e-05,3,1.4089809916338616,3.1270066326987327,1.6447822793689402
PC(40:3),0.0001873589177610531,1.0646448875866779e-05,3,8.06694720668677e-05,8.528810428905351e-06,3,3.764758081843361,2.3225504389783223,1.2157099280497938
PC(42:6),0.00013025240580601314,3.345171509031889e-05,3,0.0001901808662960135,5.505939815361009e-06,3,1.4248822966849806,0.6848870148865415,-0.5460620871169225
PC(32:1),0.001801577271914476,0.00015693152412962037,3,0.0007347771394067192,4.02317719085713e-05,3,3.4722296905520302,2.4518689753591447,1.2938818853703642
PC(34:1),0.004396088800575544,0.00012709190283053342,3,0.0027846872017592735,0.0002495525329015863,3,3.2445570395603514,1.578665207998313,0.6587052472128271
PC(34:2),0.0010165556848510413,7.742445005911778e-05,3,0.0007468066243611887,8.812122579936981e-05,3,1.7862224386517795,1.3612033579918943,0.4448826154460304
PC(36:4),0.004403342807168593,0.0002526759862956505,3,0.005277886122312035,0.00031386541248749027,3,1.703622398835052,0.8343004576308782,-0.2613610581336289
PC(36:4),6.449742080143156e-05,3.664989643372326e-06,3,0.0001108684339632595,1.172160709119871e-05,3,2.54894797507712,0.5817473783638474,-0.7815352907264397
PC(38:4),0.0023153089736087148,6.920082491406016e-05,3,0.0020630261976636493,0.0001333008266287545,3,1.359462610527681,1.122287722875634,0.16644258962922584
PC(36:1),0.0015219127381009073,5.211944205693209e-05,3,0.0006781389041770341,4.441380765519613e-05,3,4.545160502047086,2.244249266229384,1.1662329233536708
PC(40:6),0.001628363472608638,8.0944304680671e-05,3,0.0019398972244572571,6.433193362929018e-05,3,2.19158372691103,0.8394070840862305,-0.2525574561418007
PC(38:6),0.0032596960174921183,0.00013440212950831598,3,0.0030639589705737428,0.00010654657409426424,3,0.92353823830645,1.0638837036651712,0.08934045411403323
PC(30:0),0.00025392170482859333,1.4001480348909315e-05,3,0.0002066504929668185,1.4773462068237946e-05,3,1.800494224128475,1.228749572203368,0.2971909142828959
PC(30:1),3.483880080017121e-05,2.6466195891835508e-06,3,1.3053567166382354e-05,1.3385266342083604e-06,3,3.6578239933829146,2.6689103718632325,1.4162508572821981
PC(31:0),7.70495909882003e-05,4.908854850352704e-06,3,0.00011561767130701046,1.8543399349046992e-06,3,3.6588768001806242,0.6664170806865958,-0.5855027165337724
PC(31:1),2.705566642985716e-05,5.4366458489471e-07,3,9.968536889525053e-06,1.0539273309466474e-06,3,4.815225106840457,2.714106064881726,1.4404771011137716
PC(32:0),0.0017363760983859682,8.489405372705222e-05,3,0.0025088678362918558,1.4068395563300326e-05,3,4.000507747658631,0.6920954835757144,-0.5309570047446164
PC(33:1),0.0001034412394952955,1.340456914292838e-05,3,8.092095833940622e-05,2.0844104104762656e-06,3,1.3446363051195518,1.2782997336911486,0.3542261567925457
PC(34:0),0.0010861167112790485,7.525806215605601e-05,3,0.0012449698142775805,0.00012526808686478625,3,0.8766220297176192,0.8724040525506959,-0.1969316231879144
PC(34:3),0.0001352060856069091,1.7027575146730072e-05,3,8.955770417601082e-05,7.008278833846898e-06,3,1.8959609351330187,1.5097091517797725,0.5942706384899306
PC(34:4),2.8689632136378425e-05,3.6350108282845385e-06,3,2.3798634025981478e-05,5.439103664446222e-06,3,0.576708824121048,1.2055159176386905,0.26965070041931954
PC(35:1),3.987974599130322e-05,6.803591665640203e-06,3,2.5169878641733175e-05,6.184807273442819e-06,3,1.2986090269836235,1.5844234514973066,0.6639579602484269
PC(36:0),0.0004487915676541618,4.1659482438992864e-05,3,0.000266503873522464,2.9884705462161368e-05,3,2.4524028616149853,1.6839964152203306,0.75188906729424
PC(36:2),0.0019443459417767279,0.0001150806539752477,3,0.0008403365915214748,4.013996473236995e-05,3,4.015921862253286,2.313770412230157,1.2102457176996622
PC(36:5),0.0005720172781674287,1.7266287783217402e-05,3,0.0007793375973263782,5.625315253149748e-05,3,2.437874585280507,0.7339788047308515,-0.4461896922428455
PC(38:0),0.0002489145714569115,1.9926349817470586e-05,3,0.00013658298693329027,1.2146308393900408e-05,3,2.9465012327456557,1.822441996955932,0.8658728984832542
PC(38:1),0.0006057925762444437,0.00016664816353755923,3,0.00029596035012060916,4.355357381431413e-05,3,1.4475913848196709,2.046870724397955,1.0334199879697876
PC(38:1),0.0003393947591546844,1.9285705720641097e-05,3,0.00015834869789925292,1.6741475944298612e-05,3,3.597429117963425,2.1433378591506917,1.099859283193201
PC(38:2),0.0012555214097139161,1.590867621850002e-05,3,0.00045791138372086197,1.5897809463972448e-05,3,6.376017779398162,2.7418436281533216,1.4551462941949302
PC(35:2),6.271696229711943e-05,3.9491621531864434e-06,3,3.484060175995773e-05,3.941442898247076e-06,3,3.0083597676656093,1.8001113393282424,0.8480861419599819
PC(38:3),0.0020286851977814177,0.00014335498889537222,3,0.0009177032731591023,4.4322778939706e-05,3,3.671372001876869,2.210611269585942,1.1444453531744665
PC(38:5),0.002202757665446144,0.0001912873899704358,3,0.002842840270480778,0.0001821157672597865,3,1.8625792162032992,0.7748439785094279,-0.3680222542956434
PC(40:0),3.403812125228091e-05,6.957626053449108e-07,3,1.7029336079411824e-05,2.035557655877406e-06,3,3.7833584444104393,1.9987932056513005,0.9991292191490987
PC(40:1),0.00013470982183603296,3.235111061674686e-05,3,6.776611731278121e-05,2.6008010906932445e-06,3,1.6322379330771453,1.987863952928961,0.9912190239268802
PC(40:2),0.0002532547145786428,9.776834027635006e-05,3,8.098950348566219e-05,1.3206916806394428e-05,3,1.4089809916338616,3.1270066326987327,1.6447822793689402
PC(40:2),0.0001873589177610531,1.0646448875866779e-05,3,8.06694720668677e-05,8.528810428905351e-06,3,3.764758081843361,2.3225504389783223,1.2157099280497938
PC(40:3),0.0006713881335355084,3.7956662174778816e-05,3,0.0002540546079373104,1.880207414508573e-05,3,4.160147314384932,2.642692210885534,1.4020084069368632
PC(40:5),0.0008625188926464944,2.6589136741766797e-05,3,0.0013886146813498971,0.00011098427643099339,3,2.8749325183830936,0.6211362332767679,-0.6870183666712201
PC(42:6),0.0002683994378367757,2.9550262622354554e-05,3,0.00034538643855932654,1.670864369396392e-05,3,1.7662145523604937,0.7770989473597212,-0.36382978740415967
PC(48:0),4.8794991734713754e-05,1.9315578970068588e-06,3,4.771768902316282e-05,3.4093462825064504e-06,3,0.18125767489998415,1.0225765902248114,0.0322089039976999
PC(46:0),0.00010777489487175569,2.5473248813997385e-05,3,0.00010529083688705491,4.098099931787881e-06,3,0.05766941411881011,1.023592347236877,0.033641266397110806
PC(48:0),0.0005985428175255622,7.606621186284678e-05,3,0.00045504142939055154,1.9879600545135424e-05,3,1.4667554216032281,1.3153589516611832,0.39545655397789226
PC(42:0),0.0001352060856069091,1.7027575146730072e-05,3,8.955770417601082e-05,7.008278833846898e-06,3,1.8959609351330187,1.5097091517797725,0.5942706384899306
PCEX(34:1),0.12262365441711814,0.008910883248208438,3,0.09969736955155721,0.010925393597665667,3,1.3188040626417423,1.2299587739243703,0.2986099597501801
PC(31:1),0.003406296483841803,0.00037716252034024117,3,0.0028953778305285532,0.00025628915584369384,3,0.9055844300247301,1.1764600971680375,0.23445238848056185
PC(24:0),0.0057184608528742685,0.0006863316094240097,3,0.006113347445519609,0.0006344360815846179,3,0.29682740583787853,0.935405831884339,-0.09633567147112529
PC(11:1),1.0153703925112435e-05,1.0864116444236097e-07,3,7.792120779747936e-06,1.1843555674038354e-06,3,1.579844762579938,1.3030732212855782,0.3819181529909498
PC(13:0),5.943646934540226e-05,3.911146327498399e-06,3,4.829002664128994e-05,1.775151705397069e-05,3,0.4583486333245863,1.2308228733628748,0.2996231597855253
PC(15:0),0.00012479756154989537,7.0914738126758595e-06,3,0.00020335368090593835,5.5650761771335584e-05,3,1.1405940410782438,0.6136970867403219,-0.7044013599621529
PC(15:1),0.00012202259486781307,3.988774974153237e-05,3,6.360850059996917e-05,1.4675270438502687e-05,3,1.1194932347376483,1.9183378591991558,0.9398568313391169
PC(35:5),3.441273972987302e-05,2.9468076222316663e-06,3,3.9455492823079106e-05,7.374204626400609e-06,3,0.47738249309498715,0.8721913545518718,-0.19728340486563933
PC(36:7),2.6156908401487358e-05,2.9136530963467064e-07,3,2.411603902262518e-05,2.328073414501705e-06,3,0.6853344138372375,1.0846270557510491,0.11719906358213904
PC(37:5),0.0001009219724656982,1.9733615928207138e-05,3,0.00010093263626154347,8.59328398733314e-06,3,0.0002796052305898899,0.9998943473960431,-0.00015243254037483007
PC(37:6),2.362641762158535e-05,1.3425432337780826e-06,3,5.165692259518601e-05,3.6756556083989954e-06,3,3.6150806921204217,0.4573717603492535,-1.1285608031688463
PC(37:7),2.8916575112472398e-05,3.588353137227658e-06,3,3.0208457560074078e-05,2.449481870784917e-06,3,0.19812254574749802,0.957234412083683,-0.06305583293563834
PC(39:5),3.5159069554424164e-05,7.769753483485845e-07,3,1.2292344384383683e-05,1.2996127567851904e-06,3,4.896438568135623,2.8602411757264625,1.5161368002745907
PC(39:7),5.82334987030665e-05,5.688973870539516e-06,3,6.686948886542262e-05,4.483960765352061e-06,3,0.9672125967005841,0.8708530555731273,-0.19949879039230162
PC(40:10),4.746045301991428e-05,1.1157885138538235e-06,3,5.110308482214228e-05,9.144965916405243e-06,3,0.27484722537737916,0.9287199233685068,-0.10668451021562829
PC(41:7),1.373159670085114e-05,7.802817394903951e-07,3,1.9959400255030108e-05,2.1093264543942637e-06,3,2.061887764557278,0.6879764183991723,-0.539568980020497
PC(42:10),3.796818819153078e-05,2.303240600410973e-06,3,5.450483578592937e-05,1.1035555016543666e-06,3,3.443695859953741,0.6966021939897746,-0.521593078102286
PC(42:11),2.0838886921826054e-05,1.3155298850067253e-06,3,1.6608499509369113e-05,1.1737269850276233e-06,3,1.8480079155705755,1.2547121978159745,0.327356480988858
PC(42:8),0.0001607000984409186,1.3722036859930842e-05,3,0.00014734264851022736,1.2884776588785448e-05,3,0.5430415837821315,1.0906556931461977,0.12519573210324464
PC(42:9),1.2830960253699314e-05,7.291041387392377e-07,3,1.4200789944330683e-05,1.5270602370332022e-06,3,0.6316742629329652,0.9035384865207277,-0.1463420404161484
PC(6:1),0.0001145609348707528,2.223760917296579e-05,3,8.348537295601518e-05,1.924693757353396e-05,3,0.8501475646749987,1.3722276228089678,0.45651981318694246
PC(26:3),0.00023316525364940174,6.52366094114646e-06,3,0.000227175610743154,7.529816336708786e-06,3,0.4479072174202932,1.026365695184681,0.037544856313791265
PC(44:9),5.07696072147376e-05,1.4212502494184246e-05,3,0.00014481559303248444,5.592506735871064e-06,3,3.3587639899539314,0.3505810814402367,-1.5121799494709418
PC(46:7),0.00010886316773978967,1.305412097170047e-05,3,6.853854596898375e-05,1.0858409717734476e-05,3,1.8329267721536853,1.5883495367563576,0.6675284310292582
PC(37:6),0.00016900049046995834,1.2139814607426227e-05,3,0.0001206808475762131,2.6680050826455056e-05,3,1.3358053050351766,1.4003919749008236,0.48583069938122697
PC(39:7),9.673799121144198e-06,5.497021919715409e-07,3,1.1265585485901667e-05,1.1910582841082646e-06,3,0.985275065818687,0.8587036273658825,-0.21976780881768654
PC(41:5),1.2635397465990508e-05,7.17991514657905e-07,3,1.188413558128665e-05,1.1236703104240334e-06,3,0.41520592713233445,1.0632155262421301,0.08843407769979877
PC(41:7),2.3069311173639355e-05,1.3108863188719183e-06,3,2.2904383947011784e-05,1.5833466578508585e-06,3,0.04759974674719425,1.007200683808354,0.01035116764393806
PC(59:18),2.1929909415125423e-05,9.343549765505007e-07,3,2.5540199098423687e-05,2.7002472043748592e-06,3,1.0275581437711658,0.8586428528068488,-0.21986991885311494
PE(37:4),3.931215127749876e-05,3.4406060552834106e-06,3,7.364569215529786e-05,1.091962320674269e-05,3,2.184276754706702,0.5338010972128634,-0.905625823986108
PE(34:1),0.003185004674054427,0.0004276580129528334,3,0.0031767565742699968,0.0004911826367486734,3,0.007203653044030725,1.0025963902463397,0.003740944954937878
PE(36:1),0.0046369924223392265,0.00041593705057791047,3,0.0052230486680954645,0.0007253319936690289,3,0.5353422693271555,0.8877942207706945,-0.17170277763300312
PE(32:0),2.8057550612935064e-05,1.5943371244469894e-06,3,4.701067461574839e-05,3.242476032494876e-06,3,3.089509475497052,0.5968336094359279,-0.744599314654031
PE(36:2),0.0032026190124147826,7.880078234483576e-05,3,0.0036746141915030227,0.00038795948569348093,3,0.9672527537836395,0.8715524529950229,-0.1983406016223413
PE(34:3),3.842643307795608e-05,1.5450618731947844e-05,3,5.254051155708273e-05,9.545549585240941e-06,3,0.602909063046808,0.7313676996884131,-0.45133118235676395
PE(34:2),0.0005339136301357318,5.240182245705743e-05,3,0.0008308526781930057,0.00013227877109495324,3,1.6485766113333518,0.6426092665391933,-0.6379863100105775
PE(36:3),0.0007975804866823324,3.4920054627292664e-05,3,0.0010185886150582831,0.00017650076435782788,3,0.9979125413979032,0.7830251338875365,-0.3528694783634505
PE(40:6),0.0019579836869024238,0.00015540947167101644,3,0.0027815880642965527,0.00039088725681170626,3,1.5606958926403947,0.703908573679326,-0.506540036571563
PE(38:6),0.0007730522996353175,6.712707075708289e-05,3,0.000978164643709624,0.00018750331939520595,3,0.8267687306667011,0.7903089777438371,-0.339511297913397
PE(36:4),0.0008266244716579911,5.0964331322614515e-05,3,0.001061732116051016,0.00015467980847574904,3,1.1756397684029867,0.7785621807622441,-0.3611158284861693
PE(32:2),1.104397468371372e-05,5.377526045002395e-07,3,1.2348620431441089e-05,1.6618148249836334e-06,3,0.5760909481903751,0.8943488663393052,-0.16109038925047237
PE(38:4),0.0037101775164912498,5.528929361660342e-05,3,0.0065359436322232544,0.0009390165938691877,3,2.1869680180069446,0.5676575143946281,-0.8169073259112629
PE(38:2),0.0008877741658488945,4.6475852734227656e-05,3,0.0006978549973812746,0.00011250102111372292,3,1.2679480201095505,1.2721470351008424,0.34726542734515536
PE(38:1),0.00038564495533746705,4.964107943420832e-05,3,0.0005428813357581972,9.291952313319538e-05,3,1.2147059415015695,0.7103669438163108,-0.4933636459440842
PE(40:2),0.00047537714512584285,8.179556446872291e-05,3,0.000443374521018472,6.615340134352126e-05,3,0.2033387578873792,1.072179664347554,0.10054667738615172
PE(40:1),0.00029426409680297284,5.574838928808892e-05,3,0.0004381392176644916,5.204242951134544e-05,3,1.510601992435804,0.6716223632560274,-0.5742778258670046
PE(42:1),4.8593559711085904e-05,2.715847102389808e-06,3,9.617424765572532e-05,1.0619601264458379e-05,3,2.775913638702763,0.5052658159077691,-0.9848855181149436
PE(36:2),4.406022111736631e-05,1.5857044865200652e-06,3,4.6568888623359276e-05,1.2548935889866917e-05,3,0.1258075856523394,0.946129968308185,-0.0798897170790335
PE(34:1),0.00015173622039257425,4.893660677373576e-06,3,0.00019163086804825676,3.702539783046195e-05,3,0.8602466370896162,0.7918151284184749,-0.3367644631270717
PE(34:1),4.7383386706525725e-05,8.954113180432206e-06,3,5.619733522897399e-05,7.1743317044432895e-06,3,0.5949485330628365,0.8431607390895643,-0.24612040395527657
PE(32:1),0.0001994279441775141,4.966473528105834e-05,3,0.00012627914168592257,2.0340883445320803e-05,3,1.110131707424681,1.5792627469192408,0.6592512168869653
PE(30:1),2.6399684972665006e-05,3.3850581280579264e-07,3,2.984963261550724e-05,1.0087742694369006e-06,3,2.3061364229865293,0.8844224420688533,-0.17719246112777653
PE(33:1),3.246027022567861e-05,1.4875843472889545e-06,3,3.632227015117005e-05,4.247496335201793e-06,3,0.6749227161023765,0.8936740487470044,-0.1621793641533403
PE(33:1),3.2419679710097454e-05,2.418171860811076e-06,3,2.8936608324064284e-05,4.9023426579711806e-06,3,0.47928741386727064,1.1203690269096456,0.1639740051427703
PE(33:4),0.00027125830629035703,0.00010065826892941496,3,0.00029932213572677176,7.043181338180947e-05,3,0.14718443603714726,0.9062420513328422,-0.14203165872399307
PE(35:2),4.2216022242115305e-05,3.2788512413790774e-06,3,7.493360593035039e-05,1.0961385186879814e-05,3,2.110996023745563,0.563379030249184,-0.8278222292904798
PE(36:5),9.65999058332598e-05,4.619885830449919e-06,3,0.0001806964638679334,2.313510525067649e-05,3,2.4565310831525076,0.5345976549040954,-0.9034745858990622
PE(37:1),2.8844831634533035e-05,7.387071149706805e-07,3,4.825493705428409e-05,1.7304534693598085e-05,3,0.9057748217800173,0.5977591806219583,-0.7423637122991645
PE(37:3),4.5216178878695726e-05,3.7349335600582185e-06,3,4.4810222557243684e-05,1.3829443620023355e-05,3,0.01628136248633688,1.009059457826469,0.01301118632147844
PE(38:3),0.0022540820585946826,0.00014965934605480502,3,0.0019075451283008858,0.0003225317785465547,3,0.7781508949561434,1.1816664387921814,0.24082284853199495
PE(38:5),0.0009716329451365788,8.765581939396181e-05,3,0.0018957271670581547,0.00027160438424648847,3,2.304018745564857,0.512538387390622,-0.9642680332466537
PE(39:3),2.8750542465843672e-05,1.6337155667520063e-06,3,3.0876353724744754e-05,7.304036619015104e-06,3,0.18806983183817527,0.9311508321917744,-0.10291321364486299
PE(39:6),2.284282637774177e-05,1.5430259380784746e-06,3,4.1713743685069824e-05,9.304154725155054e-06,3,1.590318648196528,0.5476091177574568,-0.8687816270461932
PE(39:6),1.581653509871015e-05,8.987558976857725e-07,3,2.363315008325654e-05,2.4986237263445425e-06,3,2.155582686524512,0.6692520905165217,-0.5793783545243227
PE(40:3),0.0004619459908972977,4.832971944953767e-05,3,0.00036777767880495594,5.464316490542405e-05,3,1.0504596495769045,1.256046838944465,0.32889026443092184
PE(40:5),0.0004078194931380924,7.687691674235178e-05,3,0.0008135130474144639,0.00013424286423761498,3,1.9796922972956168,0.5013066409128148,-0.9962347489607515
PE(38:7),6.553760439382862e-05,3.8678590392741685e-06,3,8.196208085979388e-05,4.787887151116303e-06,3,2.0058235192160043,0.7996088399212152,-0.32263367328005577
PE(40:4),0.0003354575088192569,3.847969200133751e-05,3,0.00044243686883747835,5.9835734742032155e-05,3,1.2236058504643192,0.7582042375914235,-0.3993415751566373
PE(40:7),0.0005312314408940985,3.335984222666877e-05,3,0.0006967318153948701,8.824497333490133e-05,3,1.4150173813747535,0.7624618671863365,-0.3912629086646017
PE(40:8),4.684690282530363e-05,6.822556192679642e-06,3,9.066604521271555e-05,7.09291616790661e-06,3,2.8176665645600054,0.5166973227451808,-0.95260868639507
PE(42:2),4.527060811853308e-05,2.7247031200172433e-06,3,5.401360531436178e-05,6.4434424608519875e-06,3,1.0159694806286437,0.8381334268478463,-0.25474816250353216
PE(42:4),0.0001407897827483289,2.1273566755540456e-05,3,0.00019791698270041737,2.0836635676594362e-05,3,1.5331167051388024,0.7113577664097646,-0.4913527713167817
PE(42:3),6.070553704443189e-05,8.014383256318495e-06,3,4.771847604213735e-05,4.29589961637033e-06,3,1.1632395183347817,1.272160011791375,0.347280143656303
PE(42:5),0.00012613700485243252,2.0932941724265784e-05,3,0.00025388079799467826,3.2899609296686595e-05,3,2.3224100970161747,0.49683554584965717,-1.009159700744196
PE(42:7),6.989643839998073e-05,7.030741637069816e-06,3,0.00011505027066811091,1.6293462269682695e-05,3,1.9345753826207108,0.6075295433386085,-0.7189735281578173
PE(42:6),0.00015755542628430305,1.0365540552061776e-05,3,0.0003564674754558937,3.853186697720372e-05,3,3.0046392635638277,0.4419910290070704,-1.1779110070316399
PE(42:8),1.4394547616372817e-05,8.179531410636682e-07,3,2.2337787626681865e-05,2.464608143325863e-06,3,2.215028714002495,0.6444034591491474,-0.6339638564544166
PE(38:5),0.003734528195316779,0.0002983629267561488,3,0.003976922043250812,0.00015535156893183144,3,0.5527362313272016,0.9390498869985655,-0.09072629183935246
PE(36:4),0.001796312831299239,8.47255335618838e-05,3,0.0009470966863644601,0.00014364406417708743,3,3.040030707040504,1.8966520072988462,0.9234550011539411
PE(38:6),0.0023347440596349525,0.00010832394381931182,3,0.003533937582117439,0.0003011108869720196,3,2.5368106001947246,0.6606636380476301,-0.5980121517946559
PE(32:1),3.06042864780685e-05,1.1560784961816527e-06,3,0.0001345459840297465,4.030244732371829e-05,3,1.9540623854613284,0.22746339624155756,-2.136293691595949
PE(33:2),4.727394973708504e-05,3.2864038563623107e-06,3,5.339821722863112e-05,9.416519522486154e-06,3,0.4590844299051434,0.8853095138864979,-0.17574616954096098
PE(33:2),2.9868533148378794e-05,1.9723056086231348e-06,3,2.6173924437861775e-05,7.26360499232668e-06,3,0.35349576341276556,1.1411560852973426,0.19049613438174942
PE(34:4),5.146238169702857e-05,4.124341874195535e-06,3,4.129798172660259e-05,6.773728909500366e-06,3,1.0427789490303583,1.2461234071368301,0.3174469496204839
PE(36:1),5.7996580217655705e-05,3.8520525761308215e-06,3,5.7382512925005855e-05,9.460047306201295e-06,3,0.03523167520352102,1.0107012966380957,0.015356685141540299
PE(36:2),0.0019620027481133495,5.628796580937477e-05,3,0.0014979276813583114,0.0002044133038578379,3,1.7155671523494005,1.3098113964582174,0.3893590888745347
PE(38:1),6.288396986643724e-05,3.323983692543138e-06,3,5.1151840396103584e-05,6.459206420224037e-06,3,1.3102932872039135,1.229358892651443,0.2979061500988279
PE(38:2),0.001017266878264505,6.2252981775545e-05,3,0.0007365747067363595,6.3697732120275e-05,3,2.26157600133159,1.3810776679691406,0.46579445503632017
PE(38:4),0.0024552782030864105,0.00011134920546282618,3,0.0010774240581444298,0.0001250114864847344,3,3.8518806696799994,2.2788410788923352,1.1883003178948826
PE(35:2),8.25951648362759e-05,5.924175203492915e-06,3,8.773312922479464e-05,1.497757799268182e-05,3,0.2146604658395547,0.9414364398726283,-0.08706439885394755
PE(35:2),1.566534204367733e-05,1.8816052743140523e-06,3,1.580094708582139e-05,1.6705611037150309e-06,3,0.031462075988797696,0.991417916824382,-0.012434763575474512
PE(36:3),0.0016101926290515815,6.820571738423704e-05,3,0.0010755824662212806,0.00016805750889812229,3,2.157618764782782,1.4970424673325933,0.5821151476095044
PE(38:3),0.0011951610512174581,7.357547452468558e-05,3,0.0005554564536132952,5.744259101984093e-05,3,3.5399476355258432,2.1516737152711536,1.105459320901201
PE(40:1),2.3612407430790163e-05,6.835289654812492e-07,3,1.8840721082109275e-05,2.4506719184366443e-06,3,1.5027800916087861,1.2532645288832376,0.32569095913625457
PE(40:2),0.00034063484044342474,4.108816799892921e-05,3,0.00025855353528018304,1.8189574832311835e-05,3,1.4678118848902233,1.3174634803360696,0.39776297137423927
PE(40:4),0.0008842784289533099,5.024807571684321e-05,3,0.0005899438957909344,5.7515926460147796e-05,3,2.5820179432846504,1.498919533301998,0.5839229369734866
PE(37:2),2.721508189981036e-05,5.800784242295682e-07,3,2.0289020613431408e-05,3.472338575553097e-06,3,1.5672343482920683,1.3413699171754931,0.42370715229100836
PE(40:3),0.0006572340013828252,5.503155470470246e-05,3,0.0003733568985413059,2.6613426504404223e-05,3,2.887102165067336,1.7603371035880642,0.8158517306268308
PE(40:5),0.0006895935392096296,3.9185337148918435e-05,3,0.0006833133278277907,7.54067940464644e-05,3,0.04367547415697579,1.0091908223154424,0.013198991470248235
PE(42:4),8.455449027355926e-05,4.804708890721141e-06,3,6.471084878532829e-05,6.321506545411764e-06,3,1.907876208862344,1.306650922692426,0.38587377053993926
PE(42:6),0.00022354797582428273,1.2702849292458205e-05,3,0.00047027102836848136,4.876774497507594e-05,3,2.9746098046879754,0.4753598719441451,-1.0729079732448923
